Round,Wk,Day,Date,Time,Home,xG,Score,xG2,Away,Stadium Capacity,Attendance,Attendance percentage,Day3,Distance travelled by away supporters (miles),Venue,Importance of the game,Referee,Match Report
Championship,38,Sat,16/03/2024,12:30,Swansea City,2.7,2–0,0.7,Cardiff City,"21,088","20,005",0.948643778,Weekend,43,Swansea.com Stadium,Rivalry,David Webb,Match Report
Championship,38,Sat,16/03/2024,15:00,Middlesbrough,1.4,0–0,0.7,Blackburn,"34,742","25,554",0.735536239,Weekend,99,Riverside Stadium,League game,Keith Stroud,Match Report
Championship,38,Sat,16/03/2024,15:00,Rotherham Utd,0.4,0–0,1.1,Huddersfield,"12,021","11,033",0.917810498,Weekend,28,AESSEAL New York Stadium,League game,Joshua Smith,Match Report
Championship,38,Sat,16/03/2024,15:00,Ipswich Town,3.7,6–0,0.7,Sheffield Weds,"29,673","29,325",0.988272167,Weekend,180,Portman Road Stadium,League game,Leigh Doughty,Match Report
Championship,38,Sat,16/03/2024,15:00,Stoke City,0.9,0–3,2.1,Norwich City,"30,089","21,887",0.727408688,Weekend,199,Bet365 Stadium,League game,Gavin Ward,Match Report
Championship,38,Sat,16/03/2024,15:00,Plymouth Argyle,0.7,0–1,1.1,Preston,"17,900","16,646",0.929944134,Weekend,311,Home Park,League game,John Busby,Match Report
Championship,38,Sat,16/03/2024,15:00,Birmingham City,1.9,0–1,1.4,Watford,"29,409","21,266",0.723111973,Weekend,104,St. Andrew's @ Knighthead Park,League game,Matt Donohue,Match Report
Championship,38,Sat,16/03/2024,15:00,West Brom,1.2,2–0,0.8,Bristol City,"26,850","25,254",0.940558659,Weekend,93,The Hawthorns,League game,Tom Nield,Match Report
Championship,38,Sat,16/03/2024,15:00,Sunderland,0.2,0–0,0.9,QPR,"49,000","41,478",0.846489796,Weekend,287,Stadium of Light,League game,Oliver Langford,Match Report
Championship,38,Sun,17/03/2024,15:00,Leeds United,1.5,2–0,0.6,Millwall,"37,608","34,813",0.925680706,Weekend,198,Elland Road,Rivalry,Stephen Martin,Match Report
Championship,39,Fri,29/03/2024,12:30,Bristol City,1,1–0,2.1,Leicester City,"27,000","25,857",0.957666667,Weekend,137,Ashton Gate Stadium,Good Friday (Bank Holiday),Andrew Kitchen,Match Report
Championship,39,Fri,29/03/2024,13:00,Millwall,1.4,1–1,1.1,West Brom,"20,146","17,856",0.886329793,Weekend,136,The Den,Good Friday (Bank Holiday),James Bell,Match Report
Championship,39,Fri,29/03/2024,15:00,Southampton,2,1–1,0.5,Middlesbrough,"32,384","30,470",0.940896739,Weekend,307,St. Mary's Stadium,Good Friday (Bank Holiday),Matt Donohue,Match Report
Championship,39,Fri,29/03/2024,15:00,Hull City,0.7,0–2,1.4,Stoke City,"25,586","24,601",0.961502384,Weekend,114,MKM Stadium,Good Friday (Bank Holiday),Graham Scott,Match Report
Championship,39,Fri,29/03/2024,15:00,Sheffield Weds,1.7,1–1,1.1,Swansea City,"39,732","28,301",0.712297393,Weekend,239,Hillsborough Stadium,Good Friday (Bank Holiday),Geoff Eltringham,Match Report
Championship,39,Fri,29/03/2024,15:00,QPR,1.7,2–1,0.9,Birmingham City,"18,436","17,170",0.931330007,Weekend,112,MATRADE Loftus Road Stadium,Good Friday (Bank Holiday),Joshua Smith,Match Report
Championship,39,Fri,29/03/2024,15:00,Cardiff City,0.3,0–2,3.1,Sunderland,"33,280","22,141",0.665294471,Weekend,317,Cardiff City Stadium,Good Friday (Bank Holiday),Jeremy Simpson,Match Report
Championship,39,Fri,29/03/2024,15:00,Huddersfield,1.5,1–3,1.1,Coventry City,"24,121","20,530",0.851125575,Weekend,115,The John Smith's Stadium,Good Friday (Bank Holiday),Adam Herczeg,Match Report
Championship,39,Fri,29/03/2024,15:00,Norwich City,2.2,2–1,1.2,Plymouth Argyle,"27,359","26,622",0.973061881,Weekend,351,Carrow Road,Good Friday (Bank Holiday),James Linington,Match Report
Championship,39,Fri,29/03/2024,15:00,Preston,2,3–0,0.4,Rotherham Utd,"23,404","15,470",0.66099812,Weekend,94,Deepdale Stadium,Good Friday (Bank Holiday),Stephen Martin,Match Report
Championship,39,Fri,29/03/2024,17:30,Blackburn,0.6,0–1,0.7,Ipswich Town,"31,367","18,235",0.58134345,Weekend,258,Ewood Park,Good Friday (Bank Holiday),Stuart Attwell,Match Report
Championship,39,Fri,29/03/2024,20:00,Watford,0.7,2–2,1,Leeds United,"22,220","20,236",0.910711071,Weekend,180,Vicarage Road Stadium,Good Friday (Bank Holiday),David Webb,Match Report
Championship,40,Mon,01/04/2024,12:30,Leicester City,2.2,3–1,1,Norwich City,"32,262","31,825",0.986454653,Weekday,123,King Power Stadium,Easter Monday (Bank Holiday),Darren Bond,Match Report
Championship,40,Mon,01/04/2024,15:00,Stoke City,1.1,1–1,0.7,Huddersfield,"30,089","23,917",0.794875204,Weekday,81,Bet365 Stadium,Easter Monday (Bank Holiday),Rebecca Welch,Match Report
Championship,40,Mon,01/04/2024,15:00,Swansea City,1.4,0–1,1.3,QPR,"21,088","19,704",0.934370258,Weekday,186,Swansea.com Stadium,Easter Monday (Bank Holiday),Samuel Allison,Match Report
Championship,40,Mon,01/04/2024,15:00,Plymouth Argyle,0.4,0–1,1.3,Bristol City,"17,900","16,866",0.942234637,Weekday,119,Home Park,Rivalry,Keith Stroud,Match Report
Championship,40,Mon,01/04/2024,15:00,Middlesbrough,2.3,2–0,0.2,Sheffield Weds,"34,742","27,893",0.80286109,Weekday,97,Riverside Stadium,Easter Monday (Bank Holiday),Matt Donohue,Match Report
Championship,40,Mon,01/04/2024,15:00,Rotherham Utd,0.9,2–1,2,Millwall,"12,021","9,803",0.81548956,Weekday,167,AESSEAL New York Stadium,Easter Monday (Bank Holiday),Alex Chilowicz,Match Report
Championship,40,Mon,01/04/2024,15:00,Sunderland,1.5,1–5,2.7,Blackburn,"49,000","42,019",0.857530612,Weekday,124,Stadium of Light,Easter Monday (Bank Holiday),John Busby,Match Report
Championship,40,Mon,01/04/2024,15:00,Birmingham City,1.4,1–0,0.2,Preston,"29,409","24,511",0.833452345,Weekday,114,St. Andrew's @ Knighthead Park,Easter Monday (Bank Holiday),Oliver Langford,Match Report
Championship,40,Mon,01/04/2024,15:00,West Brom,1,2–2,1.5,Watford,"26,850","24,173",0.900297952,Weekday,109,The Hawthorns,Easter Monday (Bank Holiday),Gavin Ward,Match Report
Championship,40,Mon,01/04/2024,15:00,Coventry City,1.5,1–2,1.2,Cardiff City,"32,609","28,529",0.874881168,Weekday,125,Coventry Building Society Arena,Easter Monday (Bank Holiday),Leigh Doughty,Match Report
Championship,40,Mon,01/04/2024,17:30,Ipswich Town,0.9,3–2,1.3,Southampton,"29,673","29,393",0.990563812,Weekday,169,Portman Road Stadium,Easter Monday (Bank Holiday),Michael Salisbury,Match Report
Championship,40,Mon,01/04/2024,20:00,Leeds United,2.9,3–1,0.6,Hull City,"37,608","36,747",0.977105935,Weekday,60,Elland Road,Easter Monday (Bank Holiday),Joshua Smith,Match Report
Championship,41,Fri,05/04/2024,20:00,Rotherham Utd,0.4,0–1,1.9,Plymouth Argyle,"12,021","9,863",0.820480825,Weekend,282,AESSEAL New York Stadium,Early May Bank Holiday,Oliver Langford,Match Report
Championship,41,Sat,06/04/2024,12:30,Norwich City,0.5,1–0,0.8,Ipswich Town,"27,359","27,001",0.986914726,Weekend,66,Carrow Road,Rivalry,Matt Donohue,Match Report
Championship,41,Sat,06/04/2024,15:00,Coventry City,1.6,2–1,2,Leeds United,"32,609","30,232",0.927106014,Weekend,112,Coventry Building Society Arena,Early May Bank Holiday,Tom Nield,Match Report
Championship,41,Sat,06/04/2024,15:00,Watford,0.5,0–0,0.9,Preston,"22,220","19,374",0.871917192,Weekend,210,Vicarage Road Stadium,Early May Bank Holiday,James Bell,Match Report
Championship,41,Sat,06/04/2024,15:00,Huddersfield,1.4,1–0,1,Millwall,"24,121","18,569",0.769827122,Weekend,194,The John Smith's Stadium,Early May Bank Holiday,James Linington,Match Report
Championship,41,Sat,06/04/2024,15:00,Sunderland,1.6,0–0,0.8,Bristol City,"49,000","40,298",0.822408163,Weekend,294,Stadium of Light,Early May Bank Holiday,Leigh Doughty,Match Report
Championship,41,Sat,06/04/2024,15:00,Middlesbrough,1.2,2–0,0.7,Swansea City,"34,742","24,780",0.713257728,Weekend,322,Riverside Stadium,Early May Bank Holiday,Rebecca Welch,Match Report
Championship,41,Sat,06/04/2024,15:00,Stoke City,2.1,2–2,1.6,West Brom,"30,089","22,339",0.742430789,Weekend,41,Bet365 Stadium,Rivalry,Andrew Kitchen,Match Report
Championship,41,Sat,06/04/2024,15:00,QPR,1,0–2,1.5,Sheffield Weds,"18,436","16,579",0.899273161,Weekend,164,MATRADE Loftus Road Stadium,Early May Bank Holiday,Graham Scott,Match Report
Championship,41,Sat,06/04/2024,15:00,Cardiff City,0.6,1–3,1.6,Hull City,"33,280","20,688",0.621634615,Weekend,253,Cardiff City Stadium,Early May Bank Holiday,John Busby,Match Report
Championship,41,Sat,06/04/2024,15:00,Blackburn,1,0–0,1.1,Southampton,"31,367","15,679",0.499856537,Weekend,250,Ewood Park,Early May Bank Holiday,Craig Pawson,Match Report
Championship,41,Sat,06/04/2024,15:00,Leicester City,1.4,2–1,0.5,Birmingham City,"32,262","31,825",0.986454653,Weekend,44,King Power Stadium,Early May Bank Holiday,David Webb,Match Report
Championship,42,Tue,09/04/2024,19:45,Sheffield Weds,1.5,2–2,1.6,Norwich City,"39,732","28,516",0.717708648,Weekday,161,Hillsborough Stadium,League game,Chris Kavanagh,Match Report
Championship,42,Tue,09/04/2024,19:45,Preston,2.4,4–1,0.7,Huddersfield,"23,404","14,698",0.628012306,Weekday,54,Deepdale Stadium,League game,Lewis Smith,Match Report
Championship,42,Tue,09/04/2024,19:45,Southampton,1.4,2–1,1.5,Coventry City,"32,384","28,564",0.882040514,Weekday,127,St. Mary's Stadium,League game,James Linington,Match Report
Championship,42,Tue,09/04/2024,19:45,Millwall,0.5,1–0,0.9,Leicester City,"20,146","14,889",0.739054899,Weekday,128,The Den,League game,Sunny Gill,Match Report
Championship,42,Tue,09/04/2024,19:45,Plymouth Argyle,0.5,1–1,1.6,QPR,"17,900","16,928",0.945698324,Weekday,215,Home Park,League game,Jeremy Simpson,Match Report
Championship,42,Tue,09/04/2024,20:00,Leeds United,0.5,0–0,0.2,Sunderland,"37,608","36,793",0.978329079,Weekday,95,Elland Road,League game,Tim Robinson,Match Report
Championship,42,Wed,10/04/2024,19:45,Ipswich Town,0.7,0–0,0.3,Watford,"29,673","28,589",0.963468473,Weekday,94,Portman Road Stadium,League game,Samuel Barrott,Match Report
Championship,42,Wed,10/04/2024,19:45,Birmingham City,0.6,0–1,1.1,Cardiff City,"29,409","20,894",0.710462784,Weekday,110,St. Andrew's @ Knighthead Park,League game,Samuel Allison,Match Report
Championship,42,Wed,10/04/2024,19:45,Bristol City,3.4,5–0,0.6,Blackburn,"27,000","19,672",0.728592593,Weekday,198,Ashton Gate Stadium,League game,Robert Madley,Match Report
Championship,42,Wed,10/04/2024,20:00,Hull City,1.7,2–2,1.8,Middlesbrough,"25,586","21,934",0.857265692,Weekday,82,MKM Stadium,League game,Gavin Ward,Match Report
Championship,42,Wed,10/04/2024,20:00,West Brom,3.4,2–0,0.5,Rotherham Utd,"26,850","22,331",0.8316946,Weekday,93,The Hawthorns,League game,Geoff Eltringham,Match Report
Championship,42,Wed,10/04/2024,20:00,Swansea City,1.8,3–0,0.3,Stoke City,"21,088","14,692",0.696699545,Weekday,148,Swansea.com Stadium,League game,Keith Stroud,Match Report
Championship,43,Fri,12/04/2024,20:00,Plymouth Argyle,0.2,1–0,1.6,Leicester City,"17,900","16,861",0.941955307,Weekend,245,Home Park,League game,Robert Jones,Match Report
Championship,43,Sat,13/04/2024,12:30,Leeds United,1.4,0–1,0.6,Blackburn,"37,608","36,518",0.971016805,Weekend,56,Elland Road,League game,James Bell,Match Report
Championship,43,Sat,13/04/2024,15:00,Swansea City,1.1,1–0,0.1,Rotherham Utd,"21,088","15,327",0.726811457,Weekend,226,Swansea.com Stadium,League game,Leigh Doughty,Match Report
Championship,43,Sat,13/04/2024,15:00,West Brom,0.3,0–1,0.4,Sunderland,"26,850","25,366",0.944729981,Weekend,209,The Hawthorns,League game,Matt Donohue,Match Report
Championship,43,Sat,13/04/2024,15:00,Bristol City,1.5,1–1,1.8,Huddersfield,"27,000","21,003",0.777888889,Weekend,206,Ashton Gate Stadium,League game,Rebecca Welch,Match Report
Championship,43,Sat,13/04/2024,15:00,Hull City,0.6,3–0,1.4,QPR,"25,586","21,225",0.829555226,Weekend,198,MKM Stadium,League game,Tom Nield,Match Report
Championship,43,Sat,13/04/2024,15:00,Preston,0.9,0–1,0.5,Norwich City,"23,404","16,322",0.697402153,Weekend,232,Deepdale Stadium,League game,Andrew Kitchen,Match Report
Championship,43,Sat,13/04/2024,15:00,Southampton,1.8,3–2,0.8,Watford,"32,384","30,347",0.937098567,Weekend,81,St. Mary's Stadium,League game,Joshua Smith,Match Report
Championship,43,Sat,13/04/2024,15:00,Sheffield Weds,1.5,1–1,0.6,Stoke City,"39,732","32,041",0.806428068,Weekend,51,Hillsborough Stadium,League game,Stephen Martin,Match Report
Championship,43,Sat,13/04/2024,15:00,Ipswich Town,2.1,1–1,1.3,Middlesbrough,"29,673","28,771",0.969601995,Weekend,258,Portman Road Stadium,League game,Samuel Allison,Match Report
Championship,43,Sat,13/04/2024,15:00,Millwall,1.3,3–1,0.4,Cardiff City,"20,146","17,151",0.851335253,Weekend,156,The Den,League game,Will Finnie,Match Report
Championship,43,Sat,13/04/2024,15:00,Birmingham City,1.4,3–0,0.6,Coventry City,"29,409","26,811",0.911659696,Weekend,22,St. Andrew's @ Knighthead Park,Rivalry,Thomas Bramall,Match Report
Championship,36,Tue,16/04/2024,20:00,Southampton,2.8,3–0,0.1,Preston,"32,384","27,636",0.853384387,Weekday,258,St. Mary's Stadium,League game,Samuel Barrott,Match Report
Championship,44,Sat,20/04/2024,12:30,Leicester City,2.6,2–1,2.1,West Brom,"32,262","31,874",0.987973467,Weekend,49,King Power Stadium,League game,Thomas Bramall,Match Report
Championship,44,Sat,20/04/2024,15:00,Rotherham Utd,0.3,0–0,0.7,Birmingham City,"12,021","11,001",0.91514849,Weekend,84,AESSEAL New York Stadium,League game,Keith Stroud,Match Report
Championship,44,Sat,20/04/2024,15:00,Sunderland,0.8,0–1,0.1,Millwall,"49,000","40,743",0.831489796,Weekend,290,Stadium of Light,League game,Anthony Backhouse,Match Report
Championship,44,Sat,20/04/2024,15:00,Huddersfield,0.5,0–4,2.4,Swansea City,"24,121","18,935",0.785000622,Weekend,213,The John Smith's Stadium,League game,John Busby,Match Report
Championship,44,Sat,20/04/2024,15:00,Cardiff City,1.6,2–1,2,Southampton,"33,280","22,372",0.672235577,Weekend,121,Cardiff City Stadium,League game,Oliver Langford,Match Report
Championship,44,Sat,20/04/2024,15:00,Stoke City,1.9,3–0,0.3,Plymouth Argyle,"30,089","24,674",0.820033899,Weekend,240,Bet365 Stadium,League game,Robert Madley,Match Report
Championship,44,Sat,20/04/2024,15:00,Watford,1.1,0–0,2.3,Hull City,"22,220","18,753",0.843969397,Weekend,180,Vicarage Road Stadium,League game,Ben Toner,Match Report
Championship,44,Sat,20/04/2024,15:00,Norwich City,1.3,1–1,1.7,Bristol City,"27,359","26,295",0.96110969,Weekend,222,Carrow Road,League game,Samuel Barrott,Match Report
Championship,44,Sat,20/04/2024,17:15,QPR,1.8,1–0,0.6,Preston,"18,436","16,464",0.893035366,Weekend,227,MATRADE Loftus Road Stadium,League game,Gavin Ward,Match Report
Championship,44,Sun,21/04/2024,12:30,Blackburn,1,1–3,1.7,Sheffield Weds,"31,367","21,718",0.692383715,Weekend,63,Ewood Park,League game,Joshua Smith,Match Report
Championship,44,Mon,22/04/2024,20:00,Middlesbrough,1.1,3–4,2.5,Leeds United,"34,742","29,333",0.844309481,Weekday,73,Riverside Stadium,League game,Tony Harrington,Match Report
Championship,38,Tue,23/04/2024,20:00,Leicester City,2,5–0,0.3,Southampton,"32,262","31,872",0.987911475,Weekday,147,King Power Stadium,League game,Robert Madley,Match Report
Championship,38,Wed,24/04/2024,19:45,Coventry City,0.5,2–3,2,Hull City,"32,609","25,023",0.767364838,Weekday,121,Coventry Building Society Arena,League game,Leigh Doughty,Match Report
Championship,45,Fri,26/04/2024,20:00,QPR,0.7,4–0,1,Leeds United,"18,436","16,677",0.904588848,Weekend,198,MATRADE Loftus Road Stadium,League game,Darren Bond,Match Report
Championship,45,Sat,27/04/2024,15:00,Sheffield Weds,2,3–0,1.3,West Brom,"39,732","33,295",0.83798953,Weekend,86,Hillsborough Stadium,League game,Graham Scott,Match Report
Championship,45,Sat,27/04/2024,15:00,Blackburn,2.6,0–0,0.3,Coventry City,"31,367","20,026",0.638441674,Weekend,128,Ewood Park,League game,Anthony Backhouse,Match Report
Championship,45,Sat,27/04/2024,15:00,Millwall,1,1–0,0.3,Plymouth Argyle,"20,146","17,863",0.886677256,Weekend,242,The Den,Rivalry,Andrew Davies,Match Report
Championship,45,Sat,27/04/2024,15:00,Watford,0.4,1–0,1.5,Sunderland,"22,220","20,712",0.932133213,Weekend,261,Vicarage Road Stadium,League game,Oliver Langford,Match Report
Championship,45,Sat,27/04/2024,15:00,Norwich City,3,2–2,1.3,Swansea City,"27,359","26,429",0.96600753,Weekend,302,Carrow Road,League game,James Linington,Match Report
Championship,45,Sat,27/04/2024,15:00,Bristol City,2.1,2–0,0.4,Rotherham Utd,"27,000","22,873",0.847148148,Weekend,187,Ashton Gate Stadium,League game,Charles Breakspear,Match Report
Championship,45,Sat,27/04/2024,15:00,Southampton,1.7,0–1,1.9,Stoke City,"32,384","30,584",0.944416996,Weekend,186,St. Mary's Stadium,League game,David Webb,Match Report
Championship,45,Sat,27/04/2024,15:00,Huddersfield,1.1,1–1,1.1,Birmingham City,"24,121","22,001",0.91210978,Weekend,122,The John Smith's Stadium,League game,Matt Donohue,Match Report
Championship,45,Sat,27/04/2024,15:00,Cardiff City,1.6,1–4,1.6,Middlesbrough,"33,280","22,999",0.691075721,Weekend,289,Cardiff City Stadium,League game,Jeremy Simpson,Match Report
Championship,45,Sat,27/04/2024,20:00,Hull City,2.2,3–3,2,Ipswich Town,"25,586","24,298",0.94965997,Weekend,162,MKM Stadium,League game,Andrew Kitchen,Match Report
Championship,45,Mon,29/04/2024,20:00,Preston,0.3,0–3,3.3,Leicester City,"23,404","19,641",0.839215519,Weekday,131,Deepdale Stadium,League game,Samuel Allison,Match Report
Championship,44,Tue,30/04/2024,20:00,Coventry City,1,1–2,1.5,Ipswich Town,"32,609","26,457",0.811340427,Weekday,132,Coventry Building Society Arena,League game,James Bell,Match Report
Championship,46,Sat,04/05/2024,12:30,West Brom,2.9,3–0,0.2,Preston,"26,850","25,386",0.94547486,Weekend,111,The Hawthorns,Final Matchday before playoffs,Steve Martin,Match Report
Championship,46,Sat,04/05/2024,12:30,Leeds United,0.9,1–2,1.1,Southampton,"37,608","36,766",0.977611147,Weekend,240,Elland Road,3rd vs 4th,Matt Donohue,Match Report
Championship,46,Sat,04/05/2024,12:30,Plymouth Argyle,0.8,1–0,0.5,Hull City,"17,900","16,881",0.943072626,Weekend,339,Home Park,Relegation battle,Darren Bond,Match Report
Championship,46,Sat,04/05/2024,12:30,Coventry City,1.8,1–2,0.5,QPR,"32,609","29,102",0.892453004,Weekend,99,Coventry Building Society Arena,Final Matchday before playoffs,Joshua Smith,Match Report
Championship,46,Sat,04/05/2024,12:30,Stoke City,2,4–0,1,Bristol City,"30,089","28,243",0.938648676,Weekend,132,Bet365 Stadium,Final Matchday before playoffs,Samuel Barrott,Match Report
Championship,46,Sat,04/05/2024,12:30,Leicester City,1.3,0–2,1.7,Blackburn,"32,262","32,117",0.995505548,Weekend,135,King Power Stadium,Final Matchday before playoffs,Andrew Kitchen,Match Report
Championship,46,Sat,04/05/2024,12:30,Birmingham City,1.2,1–0,0.1,Norwich City,"29,409","27,680",0.941208474,Weekend,161,St. Andrew's @ Knighthead Park,Relegation battle,Oliver Langford,Match Report
Championship,46,Sat,04/05/2024,12:30,Swansea City,1.4,0–1,0.8,Millwall,"21,088","17,661",0.837490516,Weekend,195,Swansea.com Stadium,Final Matchday before playoffs,Geoff Eltringham,Match Report
Championship,46,Sat,04/05/2024,12:30,Ipswich Town,1.7,2–0,0.1,Huddersfield,"29,673","29,011",0.977690156,Weekend,210,Portman Road Stadium,Final Matchday before playoffs,Simon Hooper,Match Report
Championship,46,Sat,04/05/2024,12:30,Sunderland,1.7,0–2,1.3,Sheffield Weds,"49,000","41,222",0.841265306,Weekend,124,Stadium of Light,Final Matchday before playoffs,Gavin Ward,Match Report
